family,scenario_base,scenario_name,traffic_profile_id,traffic_profile_name,settings_file,n_hosts,Scenario.endTime,Group.msgTtl_minutes,Events.nrof,Events1.interval,Events1.size,note
07_traffic,T3_MixedBimodal_SmallAndLarge,T3_MixedBimodal_SmallAndLarge__TP04_FewLarge,TP04,FewLarge,scenarios/corpus_v2/07_traffic/T3_MixedBimodal_SmallAndLarge__TP04_FewLarge.settings,45,43200,14400,1,"180, 300","1M, 5M",
07_traffic,T3_MixedBimodal_SmallAndLarge,T3_MixedBimodal_SmallAndLarge__TP05_CriticalTTL,TP05,CriticalTTL,scenarios/corpus_v2/07_traffic/T3_MixedBimodal_SmallAndLarge__TP05_CriticalTTL.settings,45,43200,5,1,"60, 120","10k, 100k",
07_traffic,T3_MixedBimodal_SmallAndLarge,T3_MixedBimodal_SmallAndLarge__TP06_OneToMany,TP06,OneToMany,scenarios/corpus_v2/07_traffic/T3_MixedBimodal_SmallAndLarge__TP06_OneToMany.settings,45,43200,7200,1,"30, 60","10k, 100k",
07_traffic,T3_MixedBimodal_SmallAndLarge,T3_MixedBimodal_SmallAndLarge__TP07_BurstWindow,TP07,BurstWindow,scenarios/corpus_v2/07_traffic/T3_MixedBimodal_SmallAndLarge__TP07_BurstWindow.settings,45,43200,7200,1,"5, 15",,
07_traffic,T3_MixedBimodal_SmallAndLarge,T3_MixedBimodal_SmallAndLarge__TP08_HubTarget,TP08,HubTarget,scenarios/corpus_v2/07_traffic/T3_MixedBimodal_SmallAndLarge__TP08_HubTarget.settings,45,43200,7200,1,"30, 60",,
07_traffic,T3_MixedBimodal_SmallAndLarge,T3_MixedBimodal_SmallAndLarge__TP09_Bimodal,TP09,Bimodal,scenarios/corpus_v2/07_traffic/T3_MixedBimodal_SmallAndLarge__TP09_Bimodal.settings,45,43200,7200,2,,,
07_traffic,T3_MixedBimodal_SmallAndLarge,T3_MixedBimodal_SmallAndLarge__TP10_Storm,TP10,Storm,scenarios/corpus_v2/07_traffic/T3_MixedBimodal_SmallAndLarge__TP10_Storm.settings,45,43200,60,1,"5, 10","100k, 500k",
07_traffic,T3_MixedBimodal_SmallAndLarge,T3_MixedBimodal_SmallAndLarge__TP11_ManyToOne,TP11,ManyToOne,scenarios/corpus_v2/07_traffic/T3_MixedBimodal_SmallAndLarge__TP11_ManyToOne.settings,45,43200,7200,1,"30, 60","10k, 100k",
07_traffic,T3_MixedBimodal_SmallAndLarge,T3_MixedBimodal_SmallAndLarge__TP12_GroupToGroup,TP12,GroupToGroup,scenarios/corpus_v2/07_traffic/T3_MixedBimodal_SmallAndLarge__TP12_GroupToGroup.settings,45,43200,7200,1,"60, 120","50k, 150k",
07_traffic,T4_VeryShortTtl_5to10min,T4_VeryShortTtl_5to10min__TP01_Baseline,TP01,Baseline,scenarios/corpus_v2/07_traffic/T4_VeryShortTtl_5to10min__TP01_Baseline.settings,42,28800,7200,1,"60, 120","50k, 150k",
07_traffic,T4_VeryShortTtl_5to10min,T4_VeryShortTtl_5to10min__TP02_LowLoad,TP02,LowLoad,scenarios/corpus_v2/07_traffic/T4_VeryShortTtl_5to10min__TP02_LowLoad.settings,42,28800,21600,1,"300, 600","10k, 100k",
07_traffic,T4_VeryShortTtl_5to10min,T4_VeryShortTtl_5to10min__TP03_ManySmall,TP03,ManySmall,scenarios/corpus_v2/07_traffic/T4_VeryShortTtl_5to10min__TP03_ManySmall.settings,42,28800,7200,1,"10, 30","1k, 10k",
07_traffic,T4_VeryShortTtl_5to10min,T4_VeryShortTtl_5to10min__TP04_FewLarge,TP04,FewLarge,scenarios/corpus_v2/07_traffic/T4_VeryShortTtl_5to10min__TP04_FewLarge.settings,42,28800,14400,1,"180, 300","1M, 5M",
07_traffic,T4_VeryShortTtl_5to10min,T4_VeryShortTtl_5to10min__TP05_CriticalTTL,TP05,CriticalTTL,scenarios/corpus_v2/07_traffic/T4_VeryShortTtl_5to10min__TP05_CriticalTTL.settings,42,28800,5,1,"60, 120","10k, 100k",
07_traffic,T4_VeryShortTtl_5to10min,T4_VeryShortTtl_5to10min__TP06_OneToMany,TP06,OneToMany,scenarios/corpus_v2/07_traffic/T4_VeryShortTtl_5to10min__TP06_OneToMany.settings,42,28800,7200,1,"30, 60","10k, 100k",
07_traffic,T4_VeryShortTtl_5to10min,T4_VeryShortTtl_5to10min__TP07_BurstWindow,TP07,BurstWindow,scenarios/corpus_v2/07_traffic/T4_VeryShortTtl_5to10min__TP07_BurstWindow.settings,42,28800,7200,1,"5, 15",,
07_traffic,T4_VeryShortTtl_5to10min,T4_VeryShortTtl_5to10min__TP08_HubTarget,TP08,HubTarget,scenarios/corpus_v2/07_traffic/T4_VeryShortTtl_5to10min__TP08_HubTarget.settings,42,28800,7200,1,"30, 60",,
07_traffic,T4_VeryShortTtl_5to10min,T4_VeryShortTtl_5to10min__TP09_Bimodal,TP09,Bimodal,scenarios/corpus_v2/07_traffic/T4_VeryShortTtl_5to10min__TP09_Bimodal.settings,42,28800,7200,2,,,
07_traffic,T4_VeryShortTtl_5to10min,T4_VeryShortTtl_5to10min__TP10_Storm,TP10,Storm,scenarios/corpus_v2/07_traffic/T4_VeryShortTtl_5to10min__TP10_Storm.settings,42,28800,60,1,"5, 10","100k, 500k",
07_traffic,T4_VeryShortTtl_5to10min,T4_VeryShortTtl_5to10min__TP11_ManyToOne,TP11,ManyToOne,scenarios/corpus_v2/07_traffic/T4_VeryShortTtl_5to10min__TP11_ManyToOne.settings,42,28800,7200,1,"30, 60","10k, 100k",
07_traffic,T4_VeryShortTtl_5to10min,T4_VeryShortTtl_5to10min__TP12_GroupToGroup,TP12,GroupToGroup,scenarios/corpus_v2/07_traffic/T4_VeryShortTtl_5to10min__TP12_GroupToGroup.settings,42,28800,7200,1,"60, 120","50k, 150k",
07_traffic,T5_VeryLongTtl_6to24h,T5_VeryLongTtl_6to24h__TP01_Baseline,TP01,Baseline,scenarios/corpus_v2/07_traffic/T5_VeryLongTtl_6to24h__TP01_Baseline.settings,40,43200,7200,1,"60, 120","50k, 150k",
07_traffic,T5_VeryLongTtl_6to24h,T5_VeryLongTtl_6to24h__TP02_LowLoad,TP02,LowLoad,scenarios/corpus_v2/07_traffic/T5_VeryLongTtl_6to24h__TP02_LowLoad.settings,40,43200,21600,1,"300, 600","10k, 100k",
07_traffic,T5_VeryLongTtl_6to24h,T5_VeryLongTtl_6to24h__TP03_ManySmall,TP03,ManySmall,scenarios/corpus_v2/07_traffic/T5_VeryLongTtl_6to24h__TP03_ManySmall.settings,40,43200,7200,1,"10, 30","1k, 10k",
07_traffic,T5_VeryLongTtl_6to24h,T5_VeryLongTtl_6to24h__TP04_FewLarge,TP04,FewLarge,scenarios/corpus_v2/07_traffic/T5_VeryLongTtl_6to24h__TP04_FewLarge.settings,40,43200,14400,1,"180, 300","1M, 5M",
07_traffic,T5_VeryLongTtl_6to24h,T5_VeryLongTtl_6to24h__TP05_CriticalTTL,TP05,CriticalTTL,scenarios/corpus_v2/07_traffic/T5_VeryLongTtl_6to24h__TP05_CriticalTTL.settings,40,43200,5,1,"60, 120","10k, 100k",
07_traffic,T5_VeryLongTtl_6to24h,T5_VeryLongTtl_6to24h__TP06_OneToMany,TP06,OneToMany,scenarios/corpus_v2/07_traffic/T5_VeryLongTtl_6to24h__TP06_OneToMany.settings,40,43200,7200,1,"30, 60","10k, 100k",
07_traffic,T5_VeryLongTtl_6to24h,T5_VeryLongTtl_6to24h__TP07_BurstWindow,TP07,BurstWindow,scenarios/corpus_v2/07_traffic/T5_VeryLongTtl_6to24h__TP07_BurstWindow.settings,40,43200,7200,1,"5, 15",,
07_traffic,T5_VeryLongTtl_6to24h,T5_VeryLongTtl_6to24h__TP08_HubTarget,TP08,HubTarget,scenarios/corpus_v2/07_traffic/T5_VeryLongTtl_6to24h__TP08_HubTarget.settings,40,43200,7200,1,"30, 60",,
07_traffic,T5_VeryLongTtl_6to24h,T5_VeryLongTtl_6to24h__TP09_Bimodal,TP09,Bimodal,scenarios/corpus_v2/07_traffic/T5_VeryLongTtl_6to24h__TP09_Bimodal.settings,40,43200,7200,2,,,
07_traffic,T5_VeryLongTtl_6to24h,T5_VeryLongTtl_6to24h__TP10_Storm,TP10,Storm,scenarios/corpus_v2/07_traffic/T5_VeryLongTtl_6to24h__TP10_Storm.settings,40,43200,60,1,"5, 10","100k, 500k",
07_traffic,T5_VeryLongTtl_6to24h,T5_VeryLongTtl_6to24h__TP11_ManyToOne,TP11,ManyToOne,scenarios/corpus_v2/07_traffic/T5_VeryLongTtl_6to24h__TP11_ManyToOne.settings,40,43200,7200,1,"30, 60","10k, 100k",
07_traffic,T5_VeryLongTtl_6to24h,T5_VeryLongTtl_6to24h__TP12_GroupToGroup,TP12,GroupToGroup,scenarios/corpus_v2/07_traffic/T5_VeryLongTtl_6to24h__TP12_GroupToGroup.settings,40,43200,7200,1,"60, 120","50k, 150k",
07_traffic,T6_UniformSources_RandomFromTo,T6_UniformSources_RandomFromTo__TP01_Baseline,TP01,Baseline,scenarios/corpus_v2/07_traffic/T6_UniformSources_RandomFromTo__TP01_Baseline.settings,42,43200,7200,1,"60, 120","50k, 150k",
07_traffic,T6_UniformSources_RandomFromTo,T6_UniformSources_RandomFromTo__TP02_LowLoad,TP02,LowLoad,scenarios/corpus_v2/07_traffic/T6_UniformSources_RandomFromTo__TP02_LowLoad.settings,42,43200,21600,1,"300, 600","10k, 100k",
07_traffic,T6_UniformSources_RandomFromTo,T6_UniformSources_RandomFromTo__TP03_ManySmall,TP03,ManySmall,scenarios/corpus_v2/07_traffic/T6_UniformSources_RandomFromTo__TP03_ManySmall.settings,42,43200,7200,1,"10, 30","1k, 10k",
07_traffic,T6_UniformSources_RandomFromTo,T6_UniformSources_RandomFromTo__TP04_FewLarge,TP04,FewLarge,scenarios/corpus_v2/07_traffic/T6_UniformSources_RandomFromTo__TP04_FewLarge.settings,42,43200,14400,1,"180, 300","1M, 5M",
07_traffic,T6_UniformSources_RandomFromTo,T6_UniformSources_RandomFromTo__TP05_CriticalTTL,TP05,CriticalTTL,scenarios/corpus_v2/07_traffic/T6_UniformSources_RandomFromTo__TP05_CriticalTTL.settings,42,43200,5,1,"60, 120","10k, 100k",
07_traffic,T6_UniformSources_RandomFromTo,T6_UniformSources_RandomFromTo__TP06_OneToMany,TP06,OneToMany,scenarios/corpus_v2/07_traffic/T6_UniformSources_RandomFromTo__TP06_OneToMany.settings,42,43200,7200,1,"30, 60","10k, 100k",
07_traffic,T6_UniformSources_RandomFromTo,T6_UniformSources_RandomFromTo__TP07_BurstWindow,TP07,BurstWindow,scenarios/corpus_v2/07_traffic/T6_UniformSources_RandomFromTo__TP07_BurstWindow.settings,42,43200,7200,1,"5, 15",,
07_traffic,T6_UniformSources_RandomFromTo,T6_UniformSources_RandomFromTo__TP08_HubTarget,TP08,HubTarget,scenarios/corpus_v2/07_traffic/T6_UniformSources_RandomFromTo__TP08_HubTarget.settings,42,43200,7200,1,"30, 60",,
07_traffic,T6_UniformSources_RandomFromTo,T6_UniformSources_RandomFromTo__TP09_Bimodal,TP09,Bimodal,scenarios/corpus_v2/07_traffic/T6_UniformSources_RandomFromTo__TP09_Bimodal.settings,42,43200,7200,2,,,
07_traffic,T6_UniformSources_RandomFromTo,T6_UniformSources_RandomFromTo__TP10_Storm,TP10,Storm,scenarios/corpus_v2/07_traffic/T6_UniformSources_RandomFromTo__TP10_Storm.settings,42,43200,60,1,"5, 10","100k, 500k",
07_traffic,T6_UniformSources_RandomFromTo,T6_UniformSources_RandomFromTo__TP11_ManyToOne,TP11,ManyToOne,scenarios/corpus_v2/07_traffic/T6_UniformSources_RandomFromTo__TP11_ManyToOne.settings,42,43200,7200,1,"30, 60","10k, 100k",
07_traffic,T6_UniformSources_RandomFromTo,T6_UniformSources_RandomFromTo__TP12_GroupToGroup,TP12,GroupToGroup,scenarios/corpus_v2/07_traffic/T6_UniformSources_RandomFromTo__TP12_GroupToGroup.settings,42,43200,7200,1,"60, 120","50k, 150k",
07_traffic,T7_TargetedToHubs_FewDestinations,T7_TargetedToHubs_FewDestinations__TP01_Baseline,TP01,Baseline,scenarios/corpus_v2/07_traffic/T7_TargetedToHubs_FewDestinations__TP01_Baseline.settings,45,43200,7200,1,"60, 120","50k, 150k",
07_traffic,T7_TargetedToHubs_FewDestinations,T7_TargetedToHubs_FewDestinations__TP02_LowLoad,TP02,LowLoad,scenarios/corpus_v2/07_traffic/T7_TargetedToHubs_FewDestinations__TP02_LowLoad.settings,45,43200,21600,1,"300, 600","10k, 100k",
07_traffic,T7_TargetedToHubs_FewDestinations,T7_TargetedToHubs_FewDestinations__TP03_ManySmall,TP03,ManySmall,scenarios/corpus_v2/07_traffic/T7_TargetedToHubs_FewDestinations__TP03_ManySmall.settings,45,43200,7200,1,"10, 30","1k, 10k",
07_traffic,T7_TargetedToHubs_FewDestinations,T7_TargetedToHubs_FewDestinations__TP04_FewLarge,TP04,FewLarge,scenarios/corpus_v2/07_traffic/T7_TargetedToHubs_FewDestinations__TP04_FewLarge.settings,45,43200,14400,1,"180, 300","1M, 5M",
07_traffic,T7_TargetedToHubs_FewDestinations,T7_TargetedToHubs_FewDestinations__TP05_CriticalTTL,TP05,CriticalTTL,scenarios/corpus_v2/07_traffic/T7_TargetedToHubs_FewDestinations__TP05_CriticalTTL.settings,45,43200,5,1,"60, 120","10k, 100k",
07_traffic,T7_TargetedToHubs_FewDestinations,T7_TargetedToHubs_FewDestinations__TP06_OneToMany,TP06,OneToMany,scenarios/corpus_v2/07_traffic/T7_TargetedToHubs_FewDestinations__TP06_OneToMany.settings,45,43200,7200,1,"30, 60","10k, 100k",
07_traffic,T7_TargetedToHubs_FewDestinations,T7_TargetedToHubs_FewDestinations__TP07_BurstWindow,TP07,BurstWindow,scenarios/corpus_v2/07_traffic/T7_TargetedToHubs_FewDestinations__TP07_BurstWindow.settings,45,43200,7200,1,"5, 15",,
07_traffic,T7_TargetedToHubs_FewDestinations,T7_TargetedToHubs_FewDestinations__TP08_HubTarget,TP08,HubTarget,scenarios/corpus_v2/07_traffic/T7_TargetedToHubs_FewDestinations__TP08_HubTarget.settings,45,43200,7200,1,"30, 60",,
07_traffic,T7_TargetedToHubs_FewDestinations,T7_TargetedToHubs_FewDestinations__TP09_Bimodal,TP09,Bimodal,scenarios/corpus_v2/07_traffic/T7_TargetedToHubs_FewDestinations__TP09_Bimodal.settings,45,43200,7200,2,,,
07_traffic,T7_TargetedToHubs_FewDestinations,T7_TargetedToHubs_FewDestinations__TP10_Storm,TP10,Storm,scenarios/corpus_v2/07_traffic/T7_TargetedToHubs_FewDestinations__TP10_Storm.settings,45,43200,60,1,"5, 10","100k, 500k",
07_traffic,T7_TargetedToHubs_FewDestinations,T7_TargetedToHubs_FewDestinations__TP11_ManyToOne,TP11,ManyToOne,scenarios/corpus_v2/07_traffic/T7_TargetedToHubs_FewDestinations__TP11_ManyToOne.settings,45,43200,7200,1,"30, 60","10k, 100k",
07_traffic,T7_TargetedToHubs_FewDestinations,T7_TargetedToHubs_FewDestinations__TP12_GroupToGroup,TP12,GroupToGroup,scenarios/corpus_v2/07_traffic/T7_TargetedToHubs_FewDestinations__TP12_GroupToGroup.settings,45,43200,7200,1,"60, 120","50k, 150k",
07_traffic,T8_BurstTraffic_TimeWindows,T8_BurstTraffic_TimeWindows__TP01_Baseline,TP01,Baseline,scenarios/corpus_v2/07_traffic/T8_BurstTraffic_TimeWindows__TP01_Baseline.settings,45,43200,7200,1,"60, 120","50k, 150k",
07_traffic,T8_BurstTraffic_TimeWindows,T8_BurstTraffic_TimeWindows__TP02_LowLoad,TP02,LowLoad,scenarios/corpus_v2/07_traffic/T8_BurstTraffic_TimeWindows__TP02_LowLoad.settings,45,43200,21600,1,"300, 600","10k, 100k",
07_traffic,T8_BurstTraffic_TimeWindows,T8_BurstTraffic_TimeWindows__TP03_ManySmall,TP03,ManySmall,scenarios/corpus_v2/07_traffic/T8_BurstTraffic_TimeWindows__TP03_ManySmall.settings,45,43200,7200,1,"10, 30","1k, 10k",
07_traffic,T8_BurstTraffic_TimeWindows,T8_BurstTraffic_TimeWindows__TP04_FewLarge,TP04,FewLarge,scenarios/corpus_v2/07_traffic/T8_BurstTraffic_TimeWindows__TP04_FewLarge.settings,45,43200,14400,1,"180, 300","1M, 5M",
07_traffic,T8_BurstTraffic_TimeWindows,T8_BurstTraffic_TimeWindows__TP05_CriticalTTL,TP05,CriticalTTL,scenarios/corpus_v2/07_traffic/T8_BurstTraffic_TimeWindows__TP05_CriticalTTL.settings,45,43200,5,1,"60, 120","10k, 100k",
07_traffic,T8_BurstTraffic_TimeWindows,T8_BurstTraffic_TimeWindows__TP06_OneToMany,TP06,OneToMany,scenarios/corpus_v2/07_traffic/T8_BurstTraffic_TimeWindows__TP06_OneToMany.settings,45,43200,7200,1,"30, 60","10k, 100k",
07_traffic,T8_BurstTraffic_TimeWindows,T8_BurstTraffic_TimeWindows__TP07_BurstWindow,TP07,BurstWindow,scenarios/corpus_v2/07_traffic/T8_BurstTraffic_TimeWindows__TP07_BurstWindow.settings,45,43200,7200,1,"5, 15",,
07_traffic,T8_BurstTraffic_TimeWindows,T8_BurstTraffic_TimeWindows__TP08_HubTarget,TP08,HubTarget,scenarios/corpus_v2/07_traffic/T8_BurstTraffic_TimeWindows__TP08_HubTarget.settings,45,43200,7200,1,"30, 60",,
07_traffic,T8_BurstTraffic_TimeWindows,T8_BurstTraffic_TimeWindows__TP09_Bimodal,TP09,Bimodal,scenarios/corpus_v2/07_traffic/T8_BurstTraffic_TimeWindows__TP09_Bimodal.settings,45,43200,7200,2,,,
07_traffic,T8_BurstTraffic_TimeWindows,T8_BurstTraffic_TimeWindows__TP10_Storm,TP10,Storm,scenarios/corpus_v2/07_traffic/T8_BurstTraffic_TimeWindows__TP10_Storm.settings,45,43200,60,1,"5, 10","100k, 500k",
07_traffic,T8_BurstTraffic_TimeWindows,T8_BurstTraffic_TimeWindows__TP11_ManyToOne,TP11,ManyToOne,scenarios/corpus_v2/07_traffic/T8_BurstTraffic_TimeWindows__TP11_ManyToOne.settings,45,43200,7200,1,"30, 60","10k, 100k",
07_traffic,T8_BurstTraffic_TimeWindows,T8_BurstTraffic_TimeWindows__TP12_GroupToGroup,TP12,GroupToGroup,scenarios/corpus_v2/07_traffic/T8_BurstTraffic_TimeWindows__TP12_GroupToGroup.settings,45,43200,7200,1,"60, 120","50k, 150k",
07_traffic,T9_BufferStress_SmallBufferHighTraffic,T9_BufferStress_SmallBufferHighTraffic__TP01_Baseline,TP01,Baseline,scenarios/corpus_v2/07_traffic/T9_BufferStress_SmallBufferHighTraffic__TP01_Baseline.settings,48,43200,7200,1,"60, 120","50k, 150k",
07_traffic,T9_BufferStress_SmallBufferHighTraffic,T9_BufferStress_SmallBufferHighTraffic__TP02_LowLoad,TP02,LowLoad,scenarios/corpus_v2/07_traffic/T9_BufferStress_SmallBufferHighTraffic__TP02_LowLoad.settings,48,43200,21600,1,"300, 600","10k, 100k",
07_traffic,T9_BufferStress_SmallBufferHighTraffic,T9_BufferStress_SmallBufferHighTraffic__TP03_ManySmall,TP03,ManySmall,scenarios/corpus_v2/07_traffic/T9_BufferStress_SmallBufferHighTraffic__TP03_ManySmall.settings,48,43200,7200,1,"10, 30","1k, 10k",
07_traffic,T9_BufferStress_SmallBufferHighTraffic,T9_BufferStress_SmallBufferHighTraffic__TP04_FewLarge,TP04,FewLarge,scenarios/corpus_v2/07_traffic/T9_BufferStress_SmallBufferHighTraffic__TP04_FewLarge.settings,48,43200,14400,1,"180, 300","1M, 5M",
07_traffic,T9_BufferStress_SmallBufferHighTraffic,T9_BufferStress_SmallBufferHighTraffic__TP05_CriticalTTL,TP05,CriticalTTL,scenarios/corpus_v2/07_traffic/T9_BufferStress_SmallBufferHighTraffic__TP05_CriticalTTL.settings,48,43200,5,1,"60, 120","10k, 100k",
07_traffic,T9_BufferStress_SmallBufferHighTraffic,T9_BufferStress_SmallBufferHighTraffic__TP06_OneToMany,TP06,OneToMany,scenarios/corpus_v2/07_traffic/T9_BufferStress_SmallBufferHighTraffic__TP06_OneToMany.settings,48,43200,7200,1,"30, 60","10k, 100k",
07_traffic,T9_BufferStress_SmallBufferHighTraffic,T9_BufferStress_SmallBufferHighTraffic__TP07_BurstWindow,TP07,BurstWindow,scenarios/corpus_v2/07_traffic/T9_BufferStress_SmallBufferHighTraffic__TP07_BurstWindow.settings,48,43200,7200,1,"5, 15",,
07_traffic,T9_BufferStress_SmallBufferHighTraffic,T9_BufferStress_SmallBufferHighTraffic__TP08_HubTarget,TP08,HubTarget,scenarios/corpus_v2/07_traffic/T9_BufferStress_SmallBufferHighTraffic__TP08_HubTarget.settings,48,43200,7200,1,"30, 60",,
07_traffic,T9_BufferStress_SmallBufferHighTraffic,T9_BufferStress_SmallBufferHighTraffic__TP09_Bimodal,TP09,Bimodal,scenarios/corpus_v2/07_traffic/T9_BufferStress_SmallBufferHighTraffic__TP09_Bimodal.settings,48,43200,7200,2,,,
07_traffic,T9_BufferStress_SmallBufferHighTraffic,T9_BufferStress_SmallBufferHighTraffic__TP10_Storm,TP10,Storm,scenarios/corpus_v2/07_traffic/T9_BufferStress_SmallBufferHighTraffic__TP10_Storm.settings,48,43200,60,1,"5, 10","100k, 500k",
07_traffic,T9_BufferStress_SmallBufferHighTraffic,T9_BufferStress_SmallBufferHighTraffic__TP11_ManyToOne,TP11,ManyToOne,scenarios/corpus_v2/07_traffic/T9_BufferStress_SmallBufferHighTraffic__TP11_ManyToOne.settings,48,43200,7200,1,"30, 60","10k, 100k",
07_traffic,T9_BufferStress_SmallBufferHighTraffic,T9_BufferStress_SmallBufferHighTraffic__TP12_GroupToGroup,TP12,GroupToGroup,scenarios/corpus_v2/07_traffic/T9_BufferStress_SmallBufferHighTraffic__TP12_GroupToGroup.settings,48,43200,7200,1,"60, 120","50k, 150k",
